THBL,JALAN,TOTAL_PAKAI,TOTAL_RP,JUMLAH_PELANGGAN,HARGA_PER_M3,Latitude,Longitude
202502,KERTAJAYA INDAH TIMUR,24448,181104400,690,7407.738874345549,-7.2792852,112.7798359
202502,KLAMPIS SACHAROSA,1900,11783500,67,6201.8421052631575,-7.2875191,112.7813849
202502,MANYAR KERTOADI,16279,108104400,597,6640.727317402789,-7.2847747,112.7834925
202502,MARINA EMAS,2304,14287000,86,6200.954861111111,-7.2889554,112.802558
202502,MARINA EMAS BARAT,5998,36102800,214,6019.139713237746,-7.2930141,112.8035565
202502,MARINA EMAS SELATAN,1204,7447900,43,6185.963455149502,-7.2893059,112.8029472
202502,MARINA EMAS TENGAH,169,849000,7,5023.668639053254,-7.2940982,112.8051135
202502,MARINA EMAS TIMUR,5014,25552650,198,5096.26047068209,-7.2940982,112.8051135
202502,MARINA EMAS UTARA,2078,11230300,54,5404.379210779596,-7.281512,112.802871
202502,MULYOREJO BARU TEGAL,6681,30597700,167,4579.808411914384,-7.2750916,112.7936262
202502,PERUM ITS,112,581400,4,5191.071428571428,-7.281111,112.794611
202502,RAYA ITS,3022,26993400,3,8932.296492389147,-7.2757378,112.7927519
202502,RODAH,341,1630300,8,4780.938416422287,-7.279833,112.796322
202502,RODAH BUNTU,144,478600,3,3323.6111111111113,-7.279833,112.796322
202502,RODAH GEBANG,53,77800,1,1467.9245283018868,-7.279833,112.796322
202502,RODAH GEBANG PUTIH,77,169700,4,2203.896103896104,-7.279833,112.796322
202502,RODAH SEKOLAHAN,1037,3087500,43,2977.338476374156,-7.279833,112.796322
202502,TEGAL MULYOREJO,814,3023800,30,3714.742014742015,-7.2750916,112.7936262
202503,ARIF RACHMAN HAKIM,6863,84728700,7,12345.723444557774,-7.288531,112.798155
202503,ASEM PAYUNG,8953,25385800,292,2835.4518038646265,-7.2862181,112.7857511
202503,BUMI MARINA EMAS,1389,8257600,35,5944.996400287977,-7.2911441,112.8020775
202503,BUMI MARINA EMAS BARAT,677,5115100,18,7555.539143279173,-7.2930141,112.8035565
202503,BUMI MARINA EMAS TIMUR,99,573700,7,5794.949494949495,-7.2911441,112.8020775
202503,DESA ASEM PAYUNG,205,1318000,1,6429.268292682927,-7.24917,112.75083
202503,GALAXY BUMI PERMAI,32,150000,2,4687.5,-7.2974136,112.7859957
202503,GEBANG,471,5813500,1,12342.887473460722,-7.2886889,112.7846587
202503,GEBANG KIDUL,5657,21179300,150,3743.910199752519,-7.2826702,112.7873836
202503,GEBANG KIDUL MAWAR,4,42000,1,10500.0,-7.279833,112.796322
202503,GEBANG KIDUL SEPUHAN,495,1739950,18,3515.050505050505,-7.279833,112.796322
202503,GEBANG LOR,7041,25736700,178,3655.262036642522,-7.2810659,112.7878501
202503,GEBANG LOR KANOMAN,845,2312400,25,2736.568047337278,-7.279833,112.796322
202503,GEBANG LOR LENGKONG,79,130400,3,1650.632911392405,-7.279833,112.796322
202503,GEBANG PUTIH,3025,14850050,61,4909.107438016529,-7.2819247,112.787992
202503,GEBANG PUTIH RODAH,1059,3974350,24,3752.9272898961285,-7.279833,112.796322
202503,GEBANG RODAH MAWAR,111,510900,3,4602.7027027027025,-7.279833,112.796322
202503,GEBANG RODAH SEKOLAHAN,54,337000,1,6240.740740740741,-7.279833,112.796322
202503,GEBANG WETAN,4388,17244450,143,3929.9111212397447,-7.2811196,112.7896864
202503,GEBANG WETAN RODAH SEKOLAHAN,21,105500,2,5023.809523809524,-7.279833,112.796322
202503,ITS.ILMU PASTI ALAM,917,3987100,15,4347.982551799346,-7.281111,112.794611
202503,ITS.KEPUTIH,519,3587100,12,6911.560693641619,-7.2826954,112.7956782
202503,ITS.TEHNIK ARSITEKTUR,1863,9323500,30,5004.562533548041,-7.281111,112.794611
202503,ITS.TEHNIK FISIKA,677,3208100,15,4738.700147710488,-7.281111,112.794611
202503,ITS.TEHNIK GEODESI,385,1591300,12,4133.2467532467535,-7.281111,112.794611
202503,ITS.TEHNIK HIDRODINAMIKA,3117,12793500,105,4104.427333974976,-7.281111,112.794611
202503,ITS.TEHNIK HIDRONIKA,35,196000,1,5600.0,-7.281111,112.794611
202503,ITS.TEHNIK HUMANIORA,503,2075400,16,4126.043737574552,-7.281111,112.794611
202503,ITS.TEHNIK INDUSTRI,915,4739200,13,5179.453551912568,-7.281111,112.794611
202503,ITS.TEHNIK KELAUTAN,254,960700,13,3782.283464566929,-7.281111,112.794611
202503,ITS.TEHNIK KOMPUTER,6812,28878800,204,4239.401056958309,-7.281111,112.794611
202503,ITS.TEHNIK LINGKUNGAN,504,1887700,18,3745.436507936508,-7.281111,112.794611
202503,ITS.TEHNIK PEMUKIMAN,272,1303500,13,4792.279411764706,-7.281111,112.794611
202503,ITS.TEHNIK PENYEHATAN,618,3065100,15,4959.708737864078,-7.281111,112.794611
202503,ITS.TEHNIK PRANCANGAN,305,1216500,6,3988.5245901639346,-7.281111,112.794611
202503,ITS.TEHNIK SIPIL,3297,15683900,82,4757.021534728541,-7.281111,112.794611
202503,ITS.TEKNIK INDUSTRI,47,288000,1,6127.659574468085,-7.2902398,112.7932773
202503,KEJAWAN,52,74400,1,1430.7692307692307,-7.2774223,112.8057704
202503,KEJAWAN GEBANG,11415,36609600,288,3207.1484888304863,-7.2852358,112.8006448
202503,KEJAWAN PUTIH TAMBAK,785,2468300,29,3144.331210191083,-7.2717595,112.8160468
202503,KEPUTIH,165,1712500,4,10378.787878787878,-7.2896546,112.7805282
202503,KEPUTIH TEGAL,26,251000,1,9653.846153846154,-7.2913962,112.8033252
202503,KEPUTIH UTARA,55,285000,1,5181.818181818182,-7.287331,112.7990127
202503,KERTAJAYA INDAH,1216,12620800,10,10378.947368421053,-7.2792852,112.7798359
202503,KERTAJAYA INDAH  REGENCY,951,6149000,20,6465.825446898002,-7.289729,112.7871392
202503,KERTAJAYA INDAH REGENCY,4823,30124000,157,6245.905038357869,-7.289729,112.7871392
202503,KERTAJAYA INDAH TIMUR,27248,204930200,690,7520.926306517909,-7.2792852,112.7798359
202503,KLAMPIS SACHAROSA,1965,12124900,67,6170.432569974555,-7.2875191,112.7813849
202503,MANYAR KERTOADI,16815,112024300,597,6662.16473386857,-7.2847747,112.7834925
202503,MARINA EMAS,2560,15841800,86,6188.203125,-7.2889554,112.802558
202503,MARINA EMAS BARAT,6347,36444000,214,5741.92531904837,-7.2930141,112.8035565
202503,MARINA EMAS SELATAN,1471,9097300,43,6184.432358939497,-7.2893059,112.8029472
202503,MARINA EMAS TENGAH,248,1444500,7,5824.596774193548,-7.2940982,112.8051135
202503,MARINA EMAS TIMUR,5859,30587300,197,5220.566649598908,-7.2940982,112.8051135
202503,MARINA EMAS UTARA,2108,10972800,54,5205.313092979127,-7.281512,112.802871
202503,MULYOREJO BARU TEGAL,6856,30901950,167,4507.285589264878,-7.2750916,112.7936262
202503,PERUM ITS,182,941300,4,5171.978021978022,-7.281111,112.794611
202503,RAYA ITS,3388,30277800,3,8936.776859504133,-7.2757378,112.7927519
202503,RODAH,283,1258000,8,4445.229681978799,-7.279833,112.796322
202503,RODAH BUNTU,170,578700,3,3404.1176470588234,-7.279833,112.796322
202503,RODAH GEBANG,36,33600,1,933.3333333333334,-7.279833,112.796322
202503,RODAH GEBANG PUTIH,89,249950,4,2808.4269662921347,-7.279833,112.796322
202503,RODAH SEKOLAHAN,1007,2885550,43,2865.4915590863952,-7.279833,112.796322
202503,TEGAL MULYOREJO,857,3308500,30,3860.5600933488913,-7.2750916,112.7936262
202504,ARIF RACHMAN HAKIM,6465,79977900,7,12370.90487238979,-7.288531,112.798155
202504,ARIF RAHMAN HAKIM 138-142,10,39000,1,3900.0,-7.288531,112.798155
202504,ASEM PAYUNG,7759,20894900,292,2692.9887872148474,-7.2862181,112.7857511
202504,BUMI MARINA EMAS,1579,9244700,35,5854.781507283091,-7.2911441,112.8020775
202504,BUMI MARINA EMAS BARAT,782,5134200,18,6565.473145780051,-7.2930141,112.8035565
202504,BUMI MARINA EMAS TIMUR,109,668400,7,6132.1100917431195,-7.2911441,112.8020775
202504,DESA ASEM PAYUNG,187,1199200,1,6412.834224598931,-7.24917,112.75083
202504,GALAXY BUMI PERMAI,28,126000,2,4500.0,-7.2974136,112.7859957
202504,GEBANG,176,2126000,1,12079.545454545454,-7.2886889,112.7846587
202504,GEBANG KIDUL,5290,20701700,150,3913.364839319471,-7.2826702,112.7873836
202504,GEBANG KIDUL SEPUHAN,469,1775850,18,3786.460554371002,-7.279833,112.796322
202504,GEBANG LOR,6748,25852800,178,3831.17960877297,-7.2810659,112.7878501
202504,GEBANG LOR KANOMAN,822,2216900,25,2696.9586374695864,-7.279833,112.796322
202504,GEBANG LOR LENGKONG,58,87300,3,1505.1724137931035,-7.279833,112.796322
202504,GEBANG PUTIH,2700,13088500,61,4847.592592592592,-7.2819247,112.787992
202504,GEBANG PUTIH RODAH,1129,4191200,24,3712.3117803365813,-7.279833,112.796322
202504,GEBANG RODAH MAWAR,76,370700,3,4877.631578947368,-7.279833,112.796322
202504,GEBANG RODAH SEKOLAHAN,51,316000,1,6196.078431372549,-7.279833,112.796322
202504,GEBANG WETAN,4442,18335150,142,4127.67897343539,-7.2811196,112.7896864
202504,GEBANG WETAN RODAH SEKOLAHAN,28,137000,2,4892.857142857143,-7.279833,112.796322
202504,ITS.ILMU PASTI ALAM,778,3411700,15,4385.218508997429,-7.281111,112.794611
202504,ITS.KEPUTIH,497,3475400,12,6992.756539235413,-7.2826954,112.7956782
202504,ITS.TEHNIK ARSITEKTUR,1777,9384700,30,5281.204276871131,-7.281111,112.794611
202504,ITS.TEHNIK FISIKA,654,3140600,15,4802.140672782874,-7.281111,112.794611
202504,ITS.TEHNIK GEODESI,321,1330300,12,4144.236760124611,-7.281111,112.794611
202504,ITS.TEHNIK HIDRODINAMIKA,2842,11817800,105,4158.268824771288,-7.281111,112.794611
202504,ITS.TEHNIK HIDRONIKA,12,53000,1,4416.666666666667,-7.281111,112.794611
202504,ITS.TEHNIK HUMANIORA,502,2132700,16,4248.406374501992,-7.281111,112.794611
202504,ITS.TEHNIK INDUSTRI,1111,5975200,13,5378.217821782178,-7.281111,112.794611
202504,ITS.TEHNIK KELAUTAN,261,994600,13,3810.727969348659,-7.281111,112.794611
202504,ITS.TEHNIK KOMPUTER,6828,29103900,204,4262.434094903339,-7.281111,112.794611
202504,ITS.TEHNIK LINGKUNGAN,552,2126200,18,3851.8115942028985,-7.281111,112.794611
202504,ITS.TEHNIK PEMUKIMAN,299,1440500,13,4817.725752508361,-7.281111,112.794611
202504,ITS.TEHNIK PENYEHATAN,773,4019900,15,5200.388098318241,-7.281111,112.794611
202504,ITS.TEHNIK PRANCANGAN,296,1176000,6,3972.972972972973,-7.281111,112.794611
202504,ITS.TEHNIK SIPIL,3465,16580900,82,4785.252525252526,-7.281111,112.794611
202504,ITS.TEKNIK INDUSTRI,66,421000,1,6378.787878787879,-7.2902398,112.7932773
202504,KEJAWAN,46,61200,1,1330.4347826086957,-7.2774223,112.8057704
202504,KEJAWAN GEBANG,10285,34418250,289,3346.4511424404473,-7.2852358,112.8006448
202504,KEJAWAN PUTIH TAMBAK,843,3032400,30,3597.153024911032,-7.2717595,112.8160468
202504,KEPUTIH,133,1277200,4,9603.007518796992,-7.2896546,112.7805282
202504,KEPUTIH TEGAL,16,140800,1,8800.0,-7.2913962,112.8033252
202504,KEPUTIH UTARA,33,139800,1,4236.363636363636,-7.287331,112.7990127
202504,KERTAJAYA INDAH,839,8380600,10,9988.796185935638,-7.2792852,112.7798359
202504,KERTAJAYA INDAH  REGENCY,666,4034000,20,6057.057057057057,-7.289729,112.7871392
202504,KERTAJAYA INDAH REGENCY,4010,24981000,157,6229.675810473816,-7.289729,112.7871392
202504,KERTAJAYA INDAH TIMUR,21376,158204500,691,7401.033869760479,-7.2792852,112.7798359
202504,KLAMPIS SACHAROSA,1957,11988400,67,6125.907000510986,-7.2875191,112.7813849
202504,MANYAR KERTOADI,14118,93318200,598,6609.873919818671,-7.2847747,112.7834925
202504,MARINA EMAS,2573,16002900,86,6219.549164399534,-7.2889554,112.802558
202504,MARINA EMAS BARAT,6315,36314000,215,5750.435471100554,-7.2930141,112.8035565
202504,MARINA EMAS SELATAN,1307,7891700,43,6038.026013771997,-7.2893059,112.8029472
202504,MARINA EMAS TENGAH,591,3088500,7,5225.888324873096,-7.2940982,112.8051135
202504,MARINA EMAS TIMUR,6156,32993800,197,5359.616634178038,-7.2940982,112.8051135
202504,MARINA EMAS UTARA,1656,8017300,54,4841.364734299517,-7.281512,112.802871
202504,MULYOREJO BARU TEGAL,6138,27869050,167,4540.412186379928,-7.2750916,112.7936262
202504,PERUM ITS,266,1371500,4,5156.015037593985,-7.281111,112.794611
202504,RAYA ITS,3030,27084600,3,8938.81188118812,-7.2757378,112.7927519
202504,RODAH,263,1248300,8,4746.38783269962,-7.279833,112.796322
202504,RODAH BUNTU,133,447300,3,3363.157894736842,-7.279833,112.796322
202504,RODAH GEBANG PUTIH,103,284200,4,2759.223300970874,-7.279833,112.796322
202504,RODAH SEKOLAHAN,3177,9765450,43,3073.7960339943343,-7.279833,112.796322
202504,TEGAL MULYOREJO,807,3362900,30,4167.162329615861,-7.2750916,112.7936262
202505,ARIF RACHMAN HAKIM,7372,91370600,7,12394.275637547476,-7.288531,112.798155
202505,ARIF RAHMAN HAKIM 138-142,13,57000,1,4384.615384615385,-7.288531,112.798155
202505,ASEM PAYUNG,9081,25216850,292,2776.8802995264837,-7.2862181,112.7857511
202505,BUMI MARINA EMAS,1366,8070800,35,5908.345534407028,-7.2911441,112.8020775
202505,BUMI MARINA EMAS BARAT,655,4737500,18,7232.824427480916,-7.2930141,112.8035565
202505,BUMI MARINA EMAS TIMUR,101,547000,7,5415.841584158416,-7.2911441,112.8020775
202505,DESA ASEM PAYUNG,220,1417000,1,6440.909090909091,-7.24917,112.75083
202505,GALAXY BUMI PERMAI,28,126000,2,4500.0,-7.2974136,112.7859957
202505,GEBANG,142,1701000,1,11978.87323943662,-7.2886889,112.7846587
202505,GEBANG KIDUL,5617,22276400,150,3965.8892647320636,-7.2826702,112.7873836
202505,GEBANG KIDUL SEPUHAN,496,1790650,18,3610.1814516129034,-7.279833,112.796322
202505,GEBANG LOR,7387,27753650,178,3757.0935427101667,-7.2810659,112.7878501
202505,GEBANG LOR KANOMAN,636,1685050,25,2649.449685534591,-7.279833,112.796322
202505,GEBANG LOR LENGKONG,71,103500,3,1457.7464788732395,-7.279833,112.796322
202505,GEBANG PUTIH,2986,14260500,61,4775.787006028131,-7.2819247,112.787992
202505,GEBANG PUTIH RODAH,1147,4487600,24,3912.4673060156933,-7.279833,112.796322
202505,GEBANG RODAH MAWAR,89,412300,3,4632.5842696629215,-7.279833,112.796322
202505,GEBANG RODAH SEKOLAHAN,54,337000,1,6240.740740740741,-7.279833,112.796322
202505,GEBANG WETAN,4669,18739550,142,4013.611051617049,-7.2811196,112.7896864
202505,GEBANG WETAN RODAH SEKOLAHAN,23,114500,2,4978.260869565217,-7.279833,112.796322
202505,ITS.HIDRODINAMIKA/KEJ.PT,4,26000,1,6500.0,-7.281111,112.794611
202505,ITS.ILMU PASTI ALAM,884,3912100,15,4425.4524886877825,-7.281111,112.794611
202505,ITS.KEPUTIH,518,3791500,12,7319.4980694980695,-7.2826954,112.7956782
202505,ITS.TEHNIK ARSITEKTUR,1285,6779700,30,5276.031128404669,-7.281111,112.794611
202505,ITS.TEHNIK FISIKA,747,3598600,15,4817.4029451137885,-7.281111,112.794611
202505,ITS.TEHNIK GEODESI,416,1865700,12,4484.8557692307695,-7.281111,112.794611
202505,ITS.TEHNIK HIDRODINAMIKA,3349,14278100,105,4263.392057330547,-7.281111,112.794611
202505,ITS.TEHNIK HIDRONIKA,23,116800,1,5078.260869565217,-7.281111,112.794611
202505,ITS.TEHNIK HUMANIORA,525,2211600,16,4212.571428571428,-7.281111,112.794611
202505,ITS.TEHNIK INDUSTRI,1189,6463800,13,5436.333052985702,-7.281111,112.794611
202505,ITS.TEHNIK KELAUTAN,302,1152400,13,3815.8940397350993,-7.281111,112.794611
202505,ITS.TEHNIK KOMPUTER,7922,34040900,204,4297.008331229487,-7.281111,112.794611
202505,ITS.TEHNIK LINGKUNGAN,766,3261200,18,4257.441253263708,-7.281111,112.794611
202505,ITS.TEHNIK PEMUKIMAN,320,1553300,13,4854.0625,-7.281111,112.794611
202505,ITS.TEHNIK PENYEHATAN,702,3500900,15,4987.037037037037,-7.281111,112.794611
202505,ITS.TEHNIK PRANCANGAN,358,1459500,6,4076.8156424581007,-7.281111,112.794611
202505,ITS.TEHNIK SIPIL,3835,18140000,82,4730.117340286832,-7.281111,112.794611
202505,ITS.TEKNIK INDUSTRI,17,81000,1,4764.705882352941,-7.2902398,112.7932773
202505,KEJAWAN GEBANG,12191,39762200,289,3261.602821753753,-7.2852358,112.8006448
202505,KEJAWAN PUTIH TAMBAK,825,2805750,30,3400.909090909091,-7.2717595,112.8160468
202505,KEPUTIH,144,1427000,4,9909.722222222223,-7.2896546,112.7805282
202505,KEPUTIH UTARA,28,106800,1,3814.285714285714,-7.287331,112.7990127
202505,KERTAJAYA INDAH,1064,11386500,10,10701.597744360903,-7.2792852,112.7798359
202505,KERTAJAYA INDAH  REGENCY,619,3802000,20,6142.1647819063,-7.289729,112.7871392
202505,KERTAJAYA INDAH REGENCY,4382,27335500,157,6238.133272478321,-7.289729,112.7871392
202505,KERTAJAYA INDAH TIMUR,23631,176020400,691,7448.707206635352,-7.2792852,112.7798359
202505,KLAMPIS SACHAROSA,1999,12264700,67,6135.4177088544275,-7.2875191,112.7813849
202505,MANYAR KERTOADI,14958,99563600,598,6656.210723358738,-7.2847747,112.7834925
202505,MARINA EMAS,2865,18167400,86,6341.151832460733,-7.2889554,112.802558
202505,MARINA EMAS BARAT,6770,38761800,217,5725.5243722304285,-7.2930141,112.8035565
202505,MARINA EMAS SELATAN,1270,7890000,44,6212.59842519685,-7.2893059,112.8029472
202505,MARINA EMAS TENGAH,322,1781500,7,5532.608695652174,-7.2940982,112.8051135
202505,MARINA EMAS TIMUR,6115,32500700,197,5314.914145543745,-7.2940982,112.8051135
202505,MARINA EMAS UTARA,1501,6752400,54,4498.600932711525,-7.281512,112.802871
202505,MULYOREJO BARU TEGAL,6976,31416050,167,4503.44753440367,-7.2750916,112.7936262
202505,MULYOSARI UTARA,4,39000,1,9750.0,-7.2619975,112.7977758
202505,PERUM ITS,222,1161000,4,5229.72972972973,-7.281111,112.794611
202505,RAYA ITS,3519,31461600,3,8940.494458653027,-7.2757378,112.7927519
202505,RODAH,386,1919200,8,4972.020725388601,-7.279833,112.796322
202505,RODAH BUNTU,132,419400,3,3177.2727272727275,-7.279833,112.796322
202505,RODAH GEBANG PUTIH,106,301300,4,2842.4528301886794,-7.279833,112.796322
202505,RODAH SEKOLAHAN,1754,5181200,43,2953.933865450399,-7.279833,112.796322
202505,TEGAL MULYOREJO,915,3602300,30,3936.9398907103823,-7.2750916,112.7936262
202506,ARIF RACHMAN HAKIM,9702,120180500,8,12387.18820861678,-7.288531,112.798155
202506,ARIF RAHMAN HAKIM 138-142,57,358000,1,6280.701754385965,-7.288531,112.798155
202506,ASEM PAYUNG,8720,24239550,292,2779.7649082568805,-7.2862181,112.7857511
202506,BUMI MARINA EMAS,1483,8832800,35,5956.035064059339,-7.2911441,112.8020775
202506,BUMI MARINA EMAS BARAT,797,5600900,18,7027.478042659975,-7.2930141,112.8035565
202506,BUMI MARINA EMAS TIMUR,118,725400,7,6147.457627118644,-7.2911441,112.8020775
202506,DESA ASEM PAYUNG,201,1291600,1,6425.87064676617,-7.24917,112.75083
202506,GALAXY BUMI PERMAI,30,138000,2,4600.0,-7.2974136,112.7859957
202506,GEBANG,245,2988500,1,12197.959183673469,-7.2886889,112.7846587
202506,GEBANG KIDUL,5932,23788400,151,4010.1820633850302,-7.2826702,112.7873836
202506,GEBANG KIDUL MAWAR,4,42000,1,10500.0,-7.279833,112.796322
202506,GEBANG KIDUL SEPUHAN,507,1912500,18,3772.189349112426,-7.279833,112.796322
202506,GEBANG LOR,7346,28879700,178,3931.3503947726654,-7.2810659,112.7878501
202506,GEBANG LOR KANOMAN,608,1604000,26,2638.157894736842,-7.279833,112.796322
202506,GEBANG LOR LENGKONG,68,106100,3,1560.2941176470588,-7.279833,112.796322
202506,GEBANG PUTIH,2992,14235000,61,4757.687165775401,-7.2819247,112.787992
202506,GEBANG PUTIH RODAH,1203,4654850,24,3869.368246051538,-7.279833,112.796322
202506,GEBANG RODAH MAWAR,70,307700,3,4395.714285714285,-7.279833,112.796322
202506,GEBANG RODAH SEKOLAHAN,61,386000,1,6327.868852459016,-7.279833,112.796322
202506,GEBANG WETAN,5037,21357200,142,4240.063529878897,-7.2811196,112.7896864
202506,GEBANG WETAN RODAH SEKOLAHAN,33,159500,2,4833.333333333333,-7.279833,112.796322
202506,ITS.ILMU PASTI ALAM,846,3783700,15,4472.458628841608,-7.281111,112.794611
202506,ITS.KEPUTIH,567,4036600,12,7119.223985890652,-7.2826954,112.7956782
202506,ITS.TEHNIK ARSITEKTUR,2035,10354800,30,5088.353808353809,-7.281111,112.794611
202506,ITS.TEHNIK FISIKA,723,3531800,15,4884.9239280774555,-7.281111,112.794611
202506,ITS.TEHNIK GEODESI,401,1754800,12,4376.059850374065,-7.281111,112.794611
202506,ITS.TEHNIK HIDRODINAMIKA,3198,13707250,105,4286.194496560351,-7.281111,112.794611
202506,ITS.TEHNIK HIDRONIKA,21,103600,1,4933.333333333333,-7.281111,112.794611
202506,ITS.TEHNIK HUMANIORA,575,2481600,16,4315.826086956522,-7.281111,112.794611
202506,ITS.TEHNIK INDUSTRI,1202,6533500,13,5435.524126455907,-7.281111,112.794611
202506,ITS.TEHNIK KELAUTAN,274,1133800,13,4137.956204379562,-7.281111,112.794611
202506,ITS.TEHNIK KOMPUTER,7512,32433800,204,4317.5985090521835,-7.281111,112.794611
202506,ITS.TEHNIK LINGKUNGAN,881,4213500,18,4782.633371169126,-7.281111,112.794611
202506,ITS.TEHNIK PEMUKIMAN,353,1735900,13,4917.56373937677,-7.281111,112.794611
202506,ITS.TEHNIK PENYEHATAN,756,3871700,15,5121.2962962962965,-7.281111,112.794611
202506,ITS.TEHNIK PRANCANGAN,375,1511100,6,4029.6,-7.281111,112.794611
202506,ITS.TEHNIK SIPIL,3938,18897100,82,4798.654139156933,-7.281111,112.794611
202506,ITS.TEKNIK INDUSTRI,79,512000,1,6481.012658227848,-7.2902398,112.7932773
202506,KEJAWAN,55,81000,1,1472.7272727272727,-7.2774223,112.8057704
202506,KEJAWAN GEBANG,12131,41947450,289,3457.872393042618,-7.2852358,112.8006448
202506,KEJAWAN PUTIH TAMBAK,823,2665200,30,3238.396111786148,-7.2717595,112.8160468
202506,KEPUTIH,169,1671300,6,9889.349112426036,-7.2896546,112.7805282
202506,KEPUTIH TEGAL,43,463500,1,10779.06976744186,-7.2913962,112.8033252
202506,KEPUTIH UTARA,34,146400,1,4305.882352941177,-7.287331,112.7990127
202506,KERTAJAYA INDAH,1088,11325400,10,10409.375,-7.2792852,112.7798359
202506,KERTAJAYA INDAH  REGENCY,700,4235000,20,6050.0,-7.289729,112.7871392
202506,KERTAJAYA INDAH REGENCY,4719,29660000,157,6285.229921593558,-7.289729,112.7871392
202506,KERTAJAYA INDAH TIMUR,25515,188808500,691,7399.902018420537,-7.2792852,112.7798359
202506,KLAMPIS SACHAROSA,2081,12842800,67,6171.456030754445,-7.2875191,112.7813849
202506,MANYAR KERTOADI,16052,107404900,599,6691.060304011961,-7.2847747,112.7834925
202506,MARINA EMAS,2807,17624600,86,6278.802992518703,-7.2889554,112.802558
202506,MARINA EMAS BARAT,7055,41403800,217,5868.71722182849,-7.2930141,112.8035565
202506,MARINA EMAS SELATAN,1291,7839500,44,6072.424477149497,-7.2893059,112.8029472
202506,MARINA EMAS TENGAH,432,2334900,9,5404.861111111111,-7.2940982,112.8051135
202506,MARINA EMAS TIMUR,7048,38246200,197,5426.532349602724,-7.2940982,112.8051135
202506,MARINA EMAS UTARA,1515,7033000,54,4642.244224422442,-7.281512,112.802871
202506,MULYOREJO BARU TEGAL,7159,33132100,167,4628.034641709736,-7.2750916,112.7936262
202506,MULYOSARI UTARA,8,39000,1,4875.0,-7.2619975,112.7977758
202506,PERUM ITS,389,1882500,4,4839.331619537275,-7.281111,112.794611
202506,RAYA ITS,3369,30118800,3,8939.982190560997,-7.2757378,112.7927519
202506,RODAH,290,1437300,8,4956.206896551724,-7.279833,112.796322
202506,RODAH BUNTU,134,441400,3,3294.0298507462685,-7.279833,112.796322
202506,RODAH GEBANG PUTIH,86,178500,4,2075.5813953488373,-7.279833,112.796322
202506,RODAH SEKOLAHAN,1118,3238750,43,2896.9141323792487,-7.279833,112.796322
202506,TEGAL MULYOREJO,982,4177300,30,4253.869653767821,-7.2750916,112.7936262
202507,ARIF RACHMAN HAKIM,16273,202528300,8,12445.664597800036,-7.288531,112.798155
202507,ARIF RAHMAN HAKIM 138-142,49,302000,1,6163.265306122449,-7.288531,112.798155
202507,ASEM PAYUNG,9279,25912450,292,2792.5907964220282,-7.2862181,112.7857511
202507,BUMI MARINA EMAS,1660,10153400,36,6116.506024096386,-7.2911441,112.8020775
202507,BUMI MARINA EMAS BARAT,1010,6971400,18,6902.376237623763,-7.2930141,112.8035565
202507,BUMI MARINA EMAS TIMUR,115,692000,7,6017.391304347826,-7.2911441,112.8020775
202507,DESA ASEM PAYUNG,224,1443400,1,6443.75,-7.24917,112.75083
202507,GALAXY BUMI PERMAI,26,114000,2,4384.615384615385,-7.2974136,112.7859957
202507,GEBANG,388,4776000,1,12309.278350515464,-7.2886889,112.7846587
202507,GEBANG KIDUL,6224,25405900,151,4081.9248071979437,-7.2826702,112.7873836
202507,GEBANG KIDUL MAWAR,4,42000,1,10500.0,-7.279833,112.796322
202507,GEBANG KIDUL SEPUHAN,511,1953900,18,3823.679060665362,-7.279833,112.796322
202507,GEBANG LOR,7776,30791000,178,3959.7479423868313,-7.2810659,112.7878501
202507,GEBANG LOR KANOMAN,931,2873800,26,3086.7883995703546,-7.279833,112.796322
202507,GEBANG LOR LENGKONG,77,121650,3,1579.8701298701299,-7.279833,112.796322
202507,GEBANG PUTIH,3045,14649200,61,4810.903119868637,-7.2819247,112.787992
202507,GEBANG PUTIH RODAH,1167,4715450,24,4040.6598114824337,-7.279833,112.796322
202507,GEBANG RODAH MAWAR,85,362300,3,4262.35294117647,-7.279833,112.796322
202507,GEBANG RODAH SEKOLAHAN,64,407000,1,6359.375,-7.279833,112.796322
202507,GEBANG WETAN,5225,22197300,142,4248.287081339713,-7.2811196,112.7896864
202507,GEBANG WETAN RODAH SEKOLAHAN,23,114500,2,4978.260869565217,-7.279833,112.796322
202507,ITS.HIDRODINAMIKA/KEJ.PT,3,26000,1,8666.666666666666,-7.281111,112.794611
202507,ITS.ILMU PASTI ALAM,873,3951400,15,4526.231386025201,-7.281111,112.794611
202507,ITS.KEPUTIH,731,5932500,12,8115.595075239398,-7.2826954,112.7956782
202507,ITS.TEHNIK ARSITEKTUR,1777,9141300,29,5144.231851435003,-7.281111,112.794611
202507,ITS.TEHNIK FISIKA,888,4217800,15,4749.774774774774,-7.281111,112.794611
202507,ITS.TEHNIK GEODESI,420,1839800,12,4380.476190476191,-7.281111,112.794611
202507,ITS.TEHNIK HIDRODINAMIKA,3384,14569350,105,4305.363475177305,-7.281111,112.794611
202507,ITS.TEHNIK HIDRONIKA,7,42000,1,6000.0,-7.281111,112.794611
202507,ITS.TEHNIK HUMANIORA,629,2751900,16,4375.039745627981,-7.281111,112.794611
202507,ITS.TEHNIK INDUSTRI,1287,6968100,13,5414.219114219114,-7.281111,112.794611
