THBL,JALAN,TOTAL_PAKAI,TOTAL_RP,JUMLAH_PELANGGAN,Latitude,Longitude,CLUSTER
202508,KERTAJAYA INDAH  REGENCY,838,5191000,20,-7.2897291,112.7871392,0
202508,KERTAJAYA INDAH REGENCY,5000,31588500,158,-7.2897291,112.7871392,0
202508,KERTAJAYA INDAH TIMUR,27009,200647900,692,-7.2781217,112.7735354,2
202508,KLAMPIS SACHAROSA,2017,12346500,67,-7.2875191,112.7813849,0
202508,MANYAR KERTOADI,17140,115530600,599,-7.2820425,112.782479,2
202508,MARINA EMAS,2715,16874600,86,-7.2889554,112.802558,1
202508,MARINA EMAS BARAT,6745,38496900,217,-7.2930141,112.8035565,0
202508,MARINA EMAS SELATAN,1398,8510500,44,-7.3073526,112.8011351,0
202508,MARINA EMAS TENGAH,314,1740600,9,-7.2931226,112.8055191,1
202508,MARINA EMAS TIMUR,6574,35246200,197,-7.2889554,112.802558,0
202508,MARINA EMAS UTARA,1322,5966000,54,-7.24917,112.75083,3
202508,MULYOREJO BARU TEGAL,6629,30404800,167,-7.2750916,112.7936262,1
202508,MULYOSARI UTARA,9,39000,1,-7.2619975,112.7977758,1
202508,PERUM ITS,290,1407000,4,-7.281111,112.794611,1
202508,RAYA ITS,2633,23497200,3,-7.2757378,112.7927519,1
202508,RODAH,284,1347700,8,-7.279833,112.796322,1
202508,RODAH BUNTU,148,491400,3,-7.279833,112.796322,1
202508,RODAH GEBANG,32,77900,1,-7.279833,112.796322,1
202508,RODAH GEBANG PUTIH,44,89200,4,-7.279833,112.796322,1
202508,RODAH SEKOLAHAN,971,2957450,43,-7.279833,112.796322,1
202508,TEGAL MULYOREJO,861,3391000,30,-7.2750916,112.7936262,1
202508,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202509,ARIF RACHMAN HAKIM,12470,154475800,8,-7.288531,112.798155,0
202509,ARIF RAHMAN HAKIM 138-142,84,547000,1,-7.288531,112.798155,1
202509,ASEM PAYUNG,9155,25983900,292,-7.2862181,112.7857511,0
202509,BUMI MARINA EMAS,1898,10284400,36,-7.2911441,112.8020775,1
202509,BUMI MARINA EMAS BARAT,980,7295000,18,-7.2930141,112.8035565,1
202509,BUMI MARINA EMAS TIMUR,102,542300,7,-7.2911441,112.8020775,1
202509,DESA ASEM PAYUNG,207,1331200,1,-7.24917,112.75083,3
202509,GALAXY BUMI PERMAI,31,144000,2,-7.2987992,112.7836905,0
202509,GEBANG,231,2813500,1,-7.2810659,112.7878501,1
202509,GEBANG KIDUL,5731,22691150,152,-7.2826702,112.7873836,0
202509,GEBANG KIDUL MAWAR,4,42000,1,-7.279833,112.796322,1
202509,GEBANG KIDUL SEPUHAN,451,1761650,18,-7.279833,112.796322,1
202509,GEBANG LOR,7390,28593950,178,-7.2812459,112.7874998,0
202509,GEBANG LOR KANOMAN,844,2674200,26,-7.279833,112.796322,1
202509,GEBANG LOR LENGKONG,91,169900,3,-7.279833,112.796322,1
202509,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202509,GEBANG PUTIH,3089,15180700,61,-7.2847232,112.7851756,0
202509,GEBANG PUTIH RODAH,1099,4644800,24,-7.279833,112.796322,1
202509,GEBANG RODAH BUNTU,5,0,1,-7.279833,112.796322,1
202509,GEBANG RODAH MAWAR,78,346500,3,-7.279833,112.796322,1
202509,GEBANG RODAH SEKOLAHAN,54,337000,1,-7.279833,112.796322,1
202509,GEBANG WETAN,4771,19383600,143,-7.2821858,112.7889758,0
202509,GEBANG WETAN RODAH SEKOLAHAN,22,110000,2,-7.279833,112.796322,1
202509,ITS.HIDRODINAMIKA/KEJ.PT,3,26000,1,-7.281111,112.794611,1
202509,ITS.ILMU PASTI ALAM,789,3560500,15,-7.281111,112.794611,1
202509,ITS.KEPUTIH,834,7376300,12,-7.2788843,112.7903701,1
202509,ITS.TEHNIK ARSITEKTUR,2163,10796300,29,-7.281111,112.794611,1
202509,ITS.TEHNIK FISIKA,683,3310500,15,-7.281111,112.794611,1
202509,ITS.TEHNIK GEODESI,418,1759400,12,-7.281111,112.794611,1
202509,ITS.TEHNIK HIDRODINAMIKA,3441,14571800,105,-7.281111,112.794611,1
202509,ITS.TEHNIK HIDRONIKA,29,156400,1,-7.281111,112.794611,1
202509,ITS.TEHNIK HUMANIORA,757,3624900,16,-7.281111,112.794611,1
202509,ITS.TEHNIK INDUSTRI,1191,6360400,13,-7.281111,112.794611,1
202509,ITS.TEHNIK KELAUTAN,378,1523200,13,-7.281111,112.794611,1
202509,ITS.TEHNIK KOMP,46,36800,1,-7.281111,112.794611,1
202509,ITS.TEHNIK KOMPUTER,7316,31530100,204,-7.281111,112.794611,0
202509,ITS.TEHNIK LINGKUNGAN,794,3622800,18,-7.281111,112.794611,1
202509,ITS.TEHNIK PEMUKIMAN,358,1685800,13,-7.281111,112.794611,1
202509,ITS.TEHNIK PENYEHATAN,1196,5670600,15,-7.281111,112.794611,1
202509,ITS.TEHNIK PRANCANGAN,377,1510500,6,-7.281111,112.794611,1
202509,ITS.TEHNIK SIPIL,3881,18727400,82,-7.281111,112.794611,1
202509,ITS.TEKNIK INDUSTRI,45,274000,1,-7.2849264,112.7960776,1
202509,KEJAWAN,43,54600,1,-7.2869102,112.8004152,1
202509,KEJAWAN GEBANG,12871,43945100,290,-7.2843409,112.8025697,0
202509,KEJAWAN PUTIH TAMBAK,866,2742150,34,-7.2771141,112.8022547,1
202509,KEPUTIH,337,2723600,8,-7.2987992,112.7836905,0
202509,KEPUTIH TEGAL,16,140800,1,-7.2911063,112.8016511,1
202509,KEPUTIH UTARA,29,113400,1,-7.287331,112.7990127,1
202509,KERTAJAYA INDAH,1150,11726000,10,-7.2891374,112.7622277,0
202509,KERTAJAYA INDAH  REGENCY,779,4812000,20,-7.2897291,112.7871392,0
202509,KERTAJAYA INDAH REGENCY,5154,32861000,158,-7.2897291,112.7871392,0
202509,KERTAJAYA INDAH TIMUR,26464,196582300,693,-7.2781217,112.7735354,2
202509,KLAMPIS SACHAROSA,2238,13904500,67,-7.2875191,112.7813849,0
202509,MANYAR KERTOADI,17495,117213200,600,-7.2820425,112.782479,2
202509,MARINA EMAS,3009,18654100,86,-7.2889554,112.802558,1
202509,MARINA EMAS BARAT,6938,40667400,217,-7.2930141,112.8035565,0
202509,MARINA EMAS SELATAN,1200,7091800,44,-7.3073526,112.8011351,0
202509,MARINA EMAS TENGAH,351,1953700,9,-7.2931226,112.8055191,1
202509,MARINA EMAS TIMUR,6810,36815300,197,-7.2889554,112.802558,0
202509,MARINA EMAS UTARA,1395,6361700,54,-7.24917,112.75083,3
202509,MULYOREJO BARU TEGAL,8391,38390600,167,-7.2750916,112.7936262,0
202509,MULYOSARI UTARA,3,39000,1,-7.2619975,112.7977758,1
202509,PERUM ITS,299,1465000,4,-7.281111,112.794611,1
202509,RAYA ITS,2981,26626800,3,-7.2757378,112.7927519,1
202509,RODAH,345,1649700,8,-7.279833,112.796322,1
202509,RODAH BUNTU,162,545300,3,-7.279833,112.796322,1
202509,RODAH GEBANG,42,109900,1,-7.279833,112.796322,1
202509,RODAH GEBANG PUTIH,100,266750,4,-7.279833,112.796322,1
202509,RODAH SEKOLAHAN,1066,3263600,43,-7.279833,112.796322,1
202509,TEGAL MULYOREJO,891,3613600,30,-7.2750916,112.7936262,1
202509,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202510,ARIF RACHMAN HAKIM,6517,79865800,13,-7.288531,112.798155,0
202510,ARIF RAHMAN HAKIM 138-142,68,435000,1,-7.288531,112.798155,1
202510,ASEM PAYUNG,8715,24049100,291,-7.2862181,112.7857511,0
202510,BUMI MARINA EMAS,1990,10984000,36,-7.2911441,112.8020775,1
202510,BUMI MARINA EMAS BARAT,1236,9147000,18,-7.2930141,112.8035565,1
202510,BUMI MARINA EMAS TIMUR,109,715200,7,-7.2911441,112.8020775,1
202510,DESA ASEM PAYUNG,181,1159600,1,-7.24917,112.75083,3
202510,GALAXY BUMI PERMAI,41,210000,2,-7.2987992,112.7836905,0
202510,GEBANG,209,2538500,1,-7.2810659,112.7878501,1
202510,GEBANG KIDUL,6161,26871650,152,-7.2826702,112.7873836,0
202510,GEBANG KIDUL MAWAR,4,42000,1,-7.279833,112.796322,1
202510,GEBANG KIDUL SEPUHAN,485,1904850,18,-7.279833,112.796322,1
202510,GEBANG LOR,7061,27344250,178,-7.2812459,112.7874998,0
202510,GEBANG LOR KANOMAN,826,2760100,26,-7.279833,112.796322,1
202510,GEBANG LOR LENGKONG,79,141300,3,-7.279833,112.796322,1
202510,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202510,GEBANG PUTIH,3052,14955800,61,-7.2847232,112.7851756,0
202510,GEBANG PUTIH RODAH,1065,4578750,24,-7.279833,112.796322,1
202510,GEBANG RODAH BUNTU,8,0,1,-7.279833,112.796322,1
202510,GEBANG RODAH MAWAR,89,453100,3,-7.279833,112.796322,1
202510,GEBANG RODAH SEKOLAHAN,55,344000,1,-7.279833,112.796322,1
202510,GEBANG WETAN,5010,21378100,143,-7.2821858,112.7889758,0
202510,GEBANG WETAN RODAH SEKOLAHAN,38,182000,2,-7.279833,112.796322,1
202510,ITS.HIDRODINAMIKA/KEJ.PT,2,26000,1,-7.281111,112.794611,1
202510,ITS.ILMU PASTI ALAM,745,3377300,14,-7.281111,112.794611,1
202510,ITS.KEPUTIH,608,4623300,11,-7.2788843,112.7903701,1
202510,ITS.TEHNIK ARSITEKTUR,1779,9459000,29,-7.281111,112.794611,1
202510,ITS.TEHNIK FISIKA,630,3062700,15,-7.281111,112.794611,1
202510,ITS.TEHNIK GEODESI,406,1681000,12,-7.281111,112.794611,1
202510,ITS.TEHNIK HIDRODINAMIKA,3154,13329800,105,-7.281111,112.794611,1
202510,ITS.TEHNIK HIDRONIKA,20,97000,1,-7.281111,112.794611,1
202510,ITS.TEHNIK HUMANIORA,557,2415600,16,-7.281111,112.794611,1
202510,ITS.TEHNIK INDUSTRI,1044,5445100,13,-7.281111,112.794611,1
202510,ITS.TEHNIK KELAUTAN,431,1704700,13,-7.281111,112.794611,1
202510,ITS.TEHNIK KOMP,46,36800,1,-7.281111,112.794611,1
202510,ITS.TEHNIK KOMPUTER,7219,31480800,204,-7.281111,112.794611,0
202510,ITS.TEHNIK LINGKUNGAN,849,4091700,18,-7.281111,112.794611,1
202510,ITS.TEHNIK PEMUKIMAN,364,1728000,13,-7.281111,112.794611,1
202510,ITS.TEHNIK PENYEHATAN,1120,5376200,15,-7.281111,112.794611,1
202510,ITS.TEHNIK PRANCANGAN,370,1479000,6,-7.281111,112.794611,1
202510,ITS.TEHNIK SIPIL,3978,18990700,82,-7.281111,112.794611,1
202510,ITS.TEKNIK INDUSTRI,43,260000,1,-7.2849264,112.7960776,1
202510,KEJAWAN,41,50200,1,-7.2869102,112.8004152,1
202510,KEJAWAN GEBANG,12564,43670200,291,-7.2843409,112.8025697,0
202510,KEJAWAN PUTIH TAMBAK,834,2565450,39,-7.2771141,112.8022547,1
202510,KEPUTIH,481,3404700,9,-7.2987992,112.7836905,0
202510,KEPUTIH TEGAL,16,140800,1,-7.2911063,112.8016511,1
202510,KEPUTIH UTARA,24,80400,1,-7.287331,112.7990127,1
202510,KERTAJAYA INDAH,1082,10961500,10,-7.2891374,112.7622277,0
202510,KERTAJAYA INDAH  REGENCY,976,6181000,20,-7.2897291,112.7871392,0
202510,KERTAJAYA INDAH REGENCY,4808,30361500,158,-7.2897291,112.7871392,0
202510,KERTAJAYA INDAH TIMUR,24676,182127300,693,-7.2781217,112.7735354,2
202510,KLAMPIS SACHAROSA,2005,12404400,67,-7.2875191,112.7813849,0
202510,MANYAR KERTOADI,17847,119139900,602,-7.2820425,112.782479,2
202510,MARINA EMAS,2898,17881800,86,-7.2889554,112.802558,1
202510,MARINA EMAS BARAT,7911,48967300,217,-7.2930141,112.8035565,0
202510,MARINA EMAS SELATAN,1344,8217000,44,-7.3073526,112.8011351,0
202510,MARINA EMAS TENGAH,589,3240100,9,-7.2931226,112.8055191,1
202510,MARINA EMAS TIMUR,7736,40281250,197,-7.2889554,112.802558,0
202510,MARINA EMAS UTARA,1470,6771600,54,-7.24917,112.75083,3
202510,MULYOREJO BARU TEGAL,7058,32924900,167,-7.2750916,112.7936262,1
202510,MULYOSARI UTARA,2,39000,1,-7.2619975,112.7977758,1
202510,PERUM ITS,381,1804500,4,-7.281111,112.794611,1
202510,RAYA ITS,2835,25315200,3,-7.2757378,112.7927519,1
202510,RODAH,317,1623500,8,-7.279833,112.796322,1
202510,RODAH BUNTU,143,665700,3,-7.279833,112.796322,1
202510,RODAH GEBANG,43,113100,1,-7.279833,112.796322,1
202510,RODAH GEBANG PUTIH,95,260900,4,-7.279833,112.796322,1
202510,RODAH SEKOLAHAN,1010,3130900,43,-7.279833,112.796322,1
202510,TEGAL MULYOREJO,1007,4446850,31,-7.2750916,112.7936262,1
202510,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202511,ARIF RACHMAN HAKIM,6623,81960500,13,-7.288531,112.798155,0
202511,ARIF RAHMAN HAKIM 138-142,70,449000,1,-7.288531,112.798155,1
202511,ASEM PAYUNG,8640,23901250,291,-7.2862181,112.7857511,0
202511,BUMI MARINA EMAS,1682,10476200,36,-7.2911441,112.8020775,1
202511,BUMI MARINA EMAS BARAT,1002,7416700,18,-7.2930141,112.8035565,1
202511,BUMI MARINA EMAS TIMUR,118,784400,7,-7.2911441,112.8020775,1
202511,DESA ASEM PAYUNG,200,1285000,1,-7.24917,112.75083,3
202511,GALAXY BUMI PERMAI,42,215000,2,-7.2987992,112.7836905,0
202511,GEBANG,391,4813500,1,-7.2810659,112.7878501,1
202511,GEBANG KIDUL,6083,25867750,152,-7.2826702,112.7873836,0
202511,GEBANG KIDUL MAWAR,4,42000,1,-7.279833,112.796322,1
202511,GEBANG KIDUL SEPUHAN,539,2183950,18,-7.279833,112.796322,1
202511,GEBANG LOR,7719,30336300,179,-7.2812459,112.7874998,0
202511,GEBANG LOR KANOMAN,850,2762450,26,-7.279833,112.796322,1
202511,GEBANG LOR LENGKONG,79,135400,3,-7.279833,112.796322,1
202511,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202511,GEBANG PUTIH,3330,16668000,61,-7.2847232,112.7851756,0
202511,GEBANG PUTIH RODAH,1097,4647750,24,-7.279833,112.796322,1
202511,GEBANG RODAH BUNTU,8,0,1,-7.279833,112.796322,1
202511,GEBANG RODAH MAWAR,94,482700,3,-7.279833,112.796322,1
202511,GEBANG RODAH SEKOLAHAN,63,400000,1,-7.279833,112.796322,1
202511,GEBANG WETAN,5351,23244700,144,-7.2821858,112.7889758,0
202511,GEBANG WETAN RODAH SEKOLAHAN,46,218000,2,-7.279833,112.796322,1
202511,ITS.HIDRODINAMIKA/KEJ.PT,2,26000,1,-7.281111,112.794611,1
202511,ITS.ILMU PASTI ALAM,713,3218900,14,-7.281111,112.794611,1
202511,ITS.KEPUTIH,778,6125000,11,-7.2788843,112.7903701,1
202511,ITS.TEHNIK ARSITEKTUR,1885,9876000,29,-7.281111,112.794611,1
202511,ITS.TEHNIK FISIKA,682,3367900,15,-7.281111,112.794611,1
202511,ITS.TEHNIK GEODESI,447,1863200,12,-7.281111,112.794611,1
202511,ITS.TEHNIK HIDRODINAMIKA,3436,14684600,105,-7.281111,112.794611,1
202511,ITS.TEHNIK HIDRONIKA,3,42000,1,-7.281111,112.794611,1
202511,ITS.TEHNIK HUMANIORA,574,2523600,16,-7.281111,112.794611,1
202511,ITS.TEHNIK INDUSTRI,1093,5726700,13,-7.281111,112.794611,1
202511,ITS.TEHNIK KELAUTAN,380,1460200,13,-7.281111,112.794611,1
202511,ITS.TEHNIK KOMP,44,35200,1,-7.281111,112.794611,1
202511,ITS.TEHNIK KOMPUTER,7543,33127400,204,-7.281111,112.794611,0
202511,ITS.TEHNIK LINGKUNGAN,844,4049000,18,-7.281111,112.794611,1
202511,ITS.TEHNIK PEMUKIMAN,378,1838400,13,-7.281111,112.794611,1
202511,ITS.TEHNIK PENYEHATAN,636,3025700,14,-7.281111,112.794611,1
202511,ITS.TEHNIK PRANCANGAN,347,1375500,6,-7.281111,112.794611,1
202511,ITS.TEHNIK SIPIL,3972,19056400,82,-7.281111,112.794611,1
202511,ITS.TEKNIK INDUSTRI,44,267000,1,-7.2849264,112.7960776,1
202511,KEJAWAN,43,54600,1,-7.2869102,112.8004152,1
202511,KEJAWAN GEBANG,12475,43360650,290,-7.2843409,112.8025697,0
202511,KEJAWAN PUTIH TAMBAK,853,2714300,40,-7.2771141,112.8022547,1
202511,KEPUTIH,593,3757000,9,-7.2987992,112.7836905,0
202511,KEPUTIH TEGAL,19,167200,1,-7.2911063,112.8016511,1
202511,KEPUTIH UTARA,28,106800,1,-7.287331,112.7990127,1
202511,KERTAJAYA INDAH,1196,11904000,10,-7.2891374,112.7622277,0
202511,KERTAJAYA INDAH  REGENCY,868,5424000,20,-7.2897291,112.7871392,0
202511,KERTAJAYA INDAH REGENCY,4939,30977500,158,-7.2897291,112.7871392,0
202511,KERTAJAYA INDAH TIMUR,26021,191177100,692,-7.2781217,112.7735354,2
202511,KLAMPIS SACHAROSA,2130,13069900,67,-7.2875191,112.7813849,0
202511,MANYAR KERTOADI,16565,109775100,602,-7.2820425,112.782479,2
202511,MARINA EMAS,2975,18547200,86,-7.2889554,112.802558,1
202511,MARINA EMAS BARAT,7835,48369700,217,-7.2930141,112.8035565,0
202511,MARINA EMAS SELATAN,1354,8122400,44,-7.3073526,112.8011351,0
202511,MARINA EMAS TENGAH,734,4251800,9,-7.2931226,112.8055191,1
202511,MARINA EMAS TIMUR,7093,38446950,197,-7.2889554,112.802558,0
202511,MARINA EMAS UTARA,1558,7473100,54,-7.24917,112.75083,3
202511,MULYOREJO BARU TEGAL,7436,35378600,167,-7.2750916,112.7936262,1
202511,MULYOSARI UTARA,3,39000,1,-7.2619975,112.7977758,1
202511,PERUM ITS,420,2010500,4,-7.281111,112.794611,1
202511,RAYA ITS,3205,28642800,3,-7.2757378,112.7927519,1
202511,RODAH,331,1747100,8,-7.279833,112.796322,1
202511,RODAH BUNTU,144,668900,3,-7.279833,112.796322,1
202511,RODAH GEBANG,52,141900,1,-7.279833,112.796322,1
202511,RODAH GEBANG PUTIH,58,105700,4,-7.279833,112.796322,1
202511,RODAH SEKOLAHAN,1360,4247800,43,-7.279833,112.796322,1
202511,TEGAL MULYOREJO,1050,4977500,31,-7.2750916,112.7936262,1
202511,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202512,ARIF RACHMAN HAKIM,6869,85137700,13,-7.288531,112.798155,0
202512,ARIF RAHMAN HAKIM 138-142,68,435000,1,-7.288531,112.798155,1
202512,ASEM PAYUNG,9588,27405900,291,-7.2862181,112.7857511,0
202512,BUMI MARINA EMAS,1926,12026900,36,-7.2911441,112.8020775,1
202512,BUMI MARINA EMAS BARAT,949,6703800,18,-7.2930141,112.8035565,1
202512,BUMI MARINA EMAS TIMUR,135,849100,7,-7.2911441,112.8020775,1
202512,DESA ASEM PAYUNG,230,1483000,1,-7.24917,112.75083,3
202512,GALAXY BUMI PERMAI,48,254000,2,-7.2987992,112.7836905,0
202512,GEBANG,484,5976000,1,-7.2810659,112.7878501,1
202512,GEBANG KIDUL,6536,27918050,152,-7.2826702,112.7873836,0
202512,GEBANG KIDUL MAWAR,5,42000,1,-7.279833,112.796322,1
202512,GEBANG KIDUL SEPUHAN,606,2493200,18,-7.279833,112.796322,1
202512,GEBANG LOR,8356,33286500,179,-7.2812459,112.7874998,0
202512,GEBANG LOR KANOMAN,913,3075750,26,-7.279833,112.796322,1
202512,GEBANG LOR LENGKONG,83,142850,3,-7.279833,112.796322,1
202512,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202512,GEBANG PUTIH,3369,17045500,61,-7.2847232,112.7851756,0
202512,GEBANG PUTIH RODAH,1220,5447450,24,-7.279833,112.796322,1
202512,GEBANG RODAH BUNTU,9,0,1,-7.279833,112.796322,1
202512,GEBANG RODAH MAWAR,99,488500,3,-7.279833,112.796322,1
202512,GEBANG RODAH SEKOLAHAN,65,414000,1,-7.279833,112.796322,1
202512,GEBANG WETAN,5863,25434650,144,-7.2821858,112.7889758,0
202512,GEBANG WETAN RODAH SEKOLAHAN,45,213500,2,-7.279833,112.796322,1
202512,ITS.HIDRODINAMIKA/KEJ.PT,3,26000,1,-7.281111,112.794611,1
202512,ITS.ILMU PASTI ALAM,678,3031400,14,-7.281111,112.794611,1
202512,ITS.KEPUTIH,876,7018500,11,-7.2788843,112.7903701,1
202512,ITS.TEHNIK ARSITEKTUR,1923,10478100,29,-7.281111,112.794611,1
202512,ITS.TEHNIK FISIKA,662,3274200,15,-7.281111,112.794611,1
202512,ITS.TEHNIK GEODESI,439,1838400,12,-7.281111,112.794611,1
202512,ITS.TEHNIK HIDRODINAMIKA,3499,14949900,105,-7.281111,112.794611,1
202512,ITS.TEHNIK HIDRONIKA,5,42000,1,-7.281111,112.794611,1
202512,ITS.TEHNIK HUMANIORA,579,2568900,16,-7.281111,112.794611,1
202512,ITS.TEHNIK INDUSTRI,1113,5874600,13,-7.281111,112.794611,1
202512,ITS.TEHNIK KELAUTAN,375,1464400,13,-7.281111,112.794611,1
202512,ITS.TEHNIK KOMP,66,52800,1,-7.281111,112.794611,1
202512,ITS.TEHNIK KOMPUTER,8186,36365100,204,-7.281111,112.794611,0
202512,ITS.TEHNIK LINGKUNGAN,859,4124600,18,-7.281111,112.794611,1
202512,ITS.TEHNIK PEMUKIMAN,426,2087200,13,-7.281111,112.794611,1
202512,ITS.TEHNIK PENYEHATAN,726,3597900,14,-7.281111,112.794611,1
202512,ITS.TEHNIK PRANCANGAN,479,1969500,6,-7.281111,112.794611,1
202512,ITS.TEHNIK SIPIL,4069,19606300,82,-7.281111,112.794611,1
202512,ITS.TEKNIK INDUSTRI,44,267000,1,-7.2849264,112.7960776,1
202512,KEJAWAN,43,54600,1,-7.2869102,112.8004152,1
202512,KEJAWAN GEBANG,13722,48436800,290,-7.2843409,112.8025697,0
202512,KEJAWAN PUTIH TAMBAK,984,3221600,41,-7.2771141,112.8022547,1
202512,KEPUTIH,448,3024600,9,-7.2987992,112.7836905,0
202512,KEPUTIH H.NUR HASIM,10,17000,1,-7.288531,112.798155,1
202512,KEPUTIH TEGAL,17,149600,1,-7.2911063,112.8016511,1
202512,KEPUTIH UTARA,35,153000,1,-7.287331,112.7990127,1
202512,KERTAJAYA INDAH,1169,11583200,10,-7.2891374,112.7622277,0
202512,KERTAJAYA INDAH  REGENCY,773,4749000,20,-7.2897291,112.7871392,0
202512,KERTAJAYA INDAH REGENCY,5026,31655000,158,-7.2897291,112.7871392,0
202512,KERTAJAYA INDAH TIMUR,26793,195763400,694,-7.2781217,112.7735354,2
202512,KLAMPIS SACHAROSA,2339,14523100,67,-7.2875191,112.7813849,0
202512,MANYAR KERTOADI,17331,116121000,603,-7.2820425,112.782479,2
202512,MARINA EMAS,3087,19292300,86,-7.2889554,112.802558,1
202512,MARINA EMAS BARAT,8208,49904700,217,-7.2930141,112.8035565,0
202512,MARINA EMAS SELATAN,1580,9745700,44,-7.3073526,112.8011351,0
202512,MARINA EMAS TENGAH,701,3921000,9,-7.2931226,112.8055191,1
202512,MARINA EMAS TIMUR,7891,43010350,198,-7.2889554,112.802558,0
202512,MARINA EMAS UTARA,1696,8672200,54,-7.24917,112.75083,3
202512,MULYOREJO BARU TEGAL,8001,37831600,167,-7.2750916,112.7936262,0
202512,MULYOSARI UTARA,3,39000,1,-7.2619975,112.7977758,1
202512,PERUM ITS,445,2115600,4,-7.281111,112.794611,1
202512,RAYA ITS,3716,33213000,3,-7.2757378,112.7927519,1
202512,RODAH,347,1763900,8,-7.279833,112.796322,1
202512,RODAH BUNTU,161,758100,3,-7.279833,112.796322,1
202512,RODAH GEBANG,48,129100,1,-7.279833,112.796322,1
202512,RODAH GEBANG PUTIH,81,190300,4,-7.279833,112.796322,1
202512,RODAH SEKOLAHAN,1596,5211850,43,-7.279833,112.796322,1
202512,TEGAL MULYOREJO,1197,5551650,31,-7.2750916,112.7936262,1
202512,TEGAL MULYOREJO BARU,0,17000,1,-7.2750916,112.7936262,1
202601,ARIF RACHMAN HAKIM,6699,81391700,13,-7.288531,112.798155,0
202601,ARIF RAHMAN HAKIM 138-142,72,463000,1,-7.288531,112.798155,1
202601,ASEM PAYUNG,8754,24281250,292,-7.2862181,112.7857511,0
202601,BUMI MARINA EMAS,1892,11499300,36,-7.2911441,112.8020775,1
202601,BUMI MARINA EMAS BARAT,1051,7588400,18,-7.2930141,112.8035565,1
202601,BUMI MARINA EMAS TIMUR,138,818400,7,-7.2911441,112.8020775,1
202601,DESA ASEM PAYUNG,216,1390600,1,-7.24917,112.75083,3
202601,GALAXY BUMI PERMAI,36,174000,2,-7.2987992,112.7836905,0
202601,GEBANG,367,4513500,1,-7.2810659,112.7878501,1
202601,GEBANG KIDUL,6036,25554850,150,-7.2826702,112.7873836,0
202601,GEBANG KIDUL MAWAR,7,42000,1,-7.279833,112.796322,1
202601,GEBANG KIDUL SEPUHAN,509,2116400,18,-7.279833,112.796322,1
202601,GEBANG LOR,7652,30194500,180,-7.2812459,112.7874998,0
202601,GEBANG LOR KANOMAN,893,3091200,26,-7.279833,112.796322,1
202601,GEBANG LOR LENGKONG,76,124500,3,-7.279833,112.796322,1
202601,GEBANG LOR MAWAR,0,39000,1,-7.279833,112.796322,1
202601,GEBANG PUTIH,3232,16476700,61,-7.2847232,112.7851756,0
202601,GEBANG PUTIH RODAH,1111,4973450,24,-7.279833,112.796322,1
202601,GEBANG RODAH BUNTU,10,0,1,-7.279833,112.796322,1
202601,GEBANG RODAH MAWAR,101,412600,3,-7.279833,112.796322,1
202601,GEBANG RODAH SEKOLAHAN,55,344000,1,-7.279833,112.796322,1
202601,GEBANG WETAN,5441,23533050,143,-7.2821858,112.7889758,0
202601,GEBANG WETAN RODAH SEKOLAHAN,42,200000,2,-7.279833,112.796322,1
202601,ITS.HIDRODINAMIKA/KEJ.PT,45,171500,1,-7.281111,112.794611,1
202601,ITS.ILMU PASTI ALAM,658,2871300,13,-7.281111,112.794611,1
202601,ITS.KEPUTIH,730,5648300,11,-7.2788843,112.7903701,1
202601,ITS.TEHNIK ARSITEKTUR,1614,8576400,29,-7.281111,112.794611,1
202601,ITS.TEHNIK FISIKA,522,2688400,15,-7.281111,112.794611,1
202601,ITS.TEHNIK GEODESI,441,1953900,12,-7.281111,112.794611,1
202601,ITS.TEHNIK HIDRODINAMIKA,3318,14288800,105,-7.281111,112.794611,1
202601,ITS.TEHNIK HIDRONIKA,3,42000,1,-7.281111,112.794611,1
202601,ITS.TEHNIK HUMANIORA,539,2349900,16,-7.281111,112.794611,1
202601,ITS.TEHNIK INDUSTRI,1036,5401200,13,-7.281111,112.794611,1
202601,ITS.TEHNIK KELAUTAN,364,1397800,13,-7.281111,112.794611,1
202601,ITS.TEHNIK KOMP,39,31200,1,-7.281111,112.794611,1
202601,ITS.TEHNIK KOMPUTER,7491,32783500,203,-7.281111,112.794611,0
202601,ITS.TEHNIK LINGKUNGAN,812,3799200,18,-7.281111,112.794611,1
202601,ITS.TEHNIK PEMUKIMAN,390,1909300,13,-7.281111,112.794611,1
202601,ITS.TEHNIK PENYEHATAN,696,3489500,14,-7.281111,112.794611,1
202601,ITS.TEHNIK PRANCANGAN,429,1744500,6,-7.281111,112.794611,1
202601,ITS.TEHNIK SIPIL,3999,19043600,81,-7.281111,112.794611,1
202601,ITS.TEKNIK INDUSTRI,44,267000,1,-7.2849264,112.7960776,1
